,CIF-B-PR,CIF-B-TR,CIF-C-PR,CIF-C-TR,CIF-R-PR,CIF-R-TR,CIF-X-PR,CIF-X-TR
2022-10-11,86.26182422290476,86.88417496656628,63.71125926113965,64.40289319615032,85.98278466155101,87.91043299826904,78.3896967281487,79.45997848987867
2022-10-12,85.52462403359519,86.14165611989955,63.042132179866485,63.72650223402453,83.26285037639182,85.12952049727971,77.10161291990431,78.1543080259246
2022-10-13,88.07396337586215,88.70938810862162,64.60072829892854,65.30201809348132,85.75706857976192,87.67965658688789,79.27250015261887,80.35483513618588
2022-10-14,85.33686116060201,85.95253859941668,62.39839639793104,63.075778213006544,84.14740778435217,86.03390880072568,77.03102441382907,78.08275575045371
2022-10-17,88.55430481966333,89.20466940470507,64.0068604551086,64.70170336478638,86.44093163452288,88.37885116975929,79.38028352269839,80.467812474704
2022-10-18,90.54212571767164,91.20708934807998,64.16743165628473,64.89263888165786,88.09607827271313,90.07110454596332,80.5595863602641,81.6749908420805
2022-10-19,89.5361829404444,90.19375867979291,64.06889133926394,64.79298488207179,86.71384193062383,88.65787984270071,79.80010265631,80.90499154879022
2022-10-20,88.65035856221164,89.37236939360528,64.11122347423182,64.83579544619528,85.42735089399724,87.342546959224,79.16421654142763,80.28331627973114
2022-10-21,91.41427998275586,92.15880150936968,66.90540184319117,67.66155304919667,87.28593755409133,89.24280127986292,81.72711881429912,82.88244885194963
2022-10-24,93.26916334101429,94.02879192300111,67.05844881368961,67.81632972534113,87.6492724783428,89.61428181099559,82.4913497170279,83.6574832545501
2022-10-25,95.78725586309226,96.56739299242032,68.27924428803595,69.05092238115238,89.72240785455855,91.73389481614002,84.39391350581755,85.58694251115539
2022-10-26,96.13714054881069,96.92012730601309,67.56153749455106,68.32510421186672,89.58250421531031,91.59085467673586,84.17368223398141,85.36359795443568
2022-10-27,97.66734089677315,98.46279033594718,67.71919079119905,68.48453927391941,89.87980504930266,91.8948206991192,84.8162634221963,86.01526294933731
2022-10-28,100.17406616514236,100.98993157131804,69.55536970037089,70.34147030262662,91.81438279983253,93.87276975470436,86.92682731070887,88.1556626853893
2022-10-31,99.84681411306492,100.66001422233681,68.70809891252095,69.4846238331367,91.22292593608911,93.28685292989506,86.30638690558776,87.53178020346165
2022-11-01,101.64429242300525,102.4721320535382,69.92562468127815,70.7159098298131,90.95060032526831,93.00836592736806,87.30508952133788,88.54466257503039
2022-11-02,98.67264540425938,99.4762825231566,68.12843860584815,68.89841232390192,89.81258638980712,91.84460432314243,85.28820603535908,86.49914302172304
2022-11-03,100.21418992954649,101.03038212280984,67.23890946555294,67.99882990668614,90.56213119698104,92.6111076497315,85.6361168883879,86.85199357438296
2022-11-04,104.32979210755401,105.17950372925986,69.91171721542365,70.70184518461598,91.3399023927133,93.40647598948652,88.27632061162315,89.52968337557225
2022-11-07,105.35245968848577,106.21050040307203,70.42282346048557,71.21872784821741,90.34635116760896,92.39044557757492,88.53073995282453,89.78771500743642
2022-11-08,105.55355953980306,106.41323810755989,70.44467625155238,71.2408276150719,90.27796472971296,92.32051189030345,88.58494418380926,89.84268883964936
2022-11-09,104.30289843922345,105.20534035727484,68.01387290148051,68.78255182130965,89.03085409772996,91.13071891356019,86.83293648602982,88.10721703296342
2022-11-10,108.51283005235949,109.45169683315845,73.10254019996012,73.92873019974247,94.31953376826188,96.61113816302431,91.77896856325037,93.14481227839725
2022-11-11,107.89729870282584,108.83083982824986,74.93546343436097,75.78236875870645,94.05216750991787,96.33727592587131,92.25252632601578,93.62541747157246
2022-11-14,106.34552021971872,107.26563516071603,74.43959801901272,75.28089917356769,91.9729509062818,94.30176467252731,90.9556990567239,92.33596846867138
2022-11-15,106.79778573444152,107.74152020439521,75.91509472375036,76.77307164112878,93.16335180861996,95.57376117700944,92.04409330290493,93.46183066139844
2022-11-16,106.12385746246909,107.07523249560002,73.0643798917134,73.89013861147491,92.61115104481607,95.00727335860238,90.50512283531987,91.90356682827891
2022-11-17,106.53037530163476,107.4853946700919,73.53938598698117,74.43079826708922,91.26032691028063,93.62149943870907,90.44409443370343,91.86631061565102
2022-11-18,108.06654823067758,109.03533902250935,74.20817502480203,75.1076940731828,93.0565380141918,95.56090543288634,91.72562370977414,93.1953574366033
2022-11-21,107.79738275827965,108.76376054594493,73.0091844476399,73.89416985653114,93.40210425338829,95.91577166162588,91.24806511382926,92.71014684608362
2022-11-22,108.34035007767716,109.31159543766626,74.2596469458041,75.15978991430396,94.26741334790279,96.80436823222371,92.18091811956897,93.65794709850599
2022-11-23,107.6531726572243,108.61825763578003,74.91460198561687,75.82268403271483,95.40779507933605,97.97544028283305,92.552699220492,94.03568530498931
2022-11-25,108.14918017186909,109.11871173931597,74.6608924879384,75.56589917944595,95.84498707677496,98.42439813162926,92.7339290727837,94.21981903098008
2022-11-28,105.2718427042938,106.21557962863216,72.74577176228249,73.62756419778522,94.33723521868073,96.87606917159823,90.59363753188474,92.04523327069417
2022-11-29,105.36182043769426,106.35993999922985,72.53328773679281,73.4125045338522,94.39985074886798,96.95122655079676,90.55377823466087,92.02519569585405
2022-11-30,108.14365125254909,109.1681238112297,75.92778751890114,76.84815095799438,96.94764929541051,99.56788528629374,93.56451130734612,95.08485047341462
2022-12-01,108.0360264804922,109.0594794820899,75.58059991956424,76.49675490239426,96.7382015587149,99.43856295606349,93.32821180473303,94.86896829951536
2022-12-02,108.36262090556745,109.38916781996015,74.73904878189273,75.64500284981993,96.19240055347406,98.87752639815122,92.93391872195402,94.46816582781318
2022-12-05,106.30802672847528,107.31510994500614,73.2504586234584,74.13836865240611,95.16860133583938,97.82514873021056,91.37128080446341,92.87973030342742
2022-12-06,106.30943176992994,107.31652829677904,72.05602470110422,72.92945632433948,95.25281961648388,97.91171788972544,90.90811751473626,92.40892064575866
2022-12-07,105.81532563585027,106.81774136850038,71.58209691506273,72.44978379291167,94.94861973812165,97.59902654061669,90.46841309061516,91.9619571363712
2022-12-08,106.77183603192483,107.78331303300375,73.4925432195285,74.3833876920926,94.91406398878385,97.63502950591361,91.54689390962137,93.07845431822287
2022-12-09,105.15234543917525,106.14848059029723,73.19056988746756,74.07775397134536,94.27152407918912,96.97406947116659,90.71794957758661,92.23564192070101
2022-12-12,106.02674662155572,107.03116519945543,74.51406838099757,75.4172953348831,96.06738629574386,98.82141488166968,92.05337420841155,93.59340792659503
2022-12-13,107.32555118867246,108.34227367551819,75.59286934159672,76.55082087848051,96.89165973291914,99.66931832165999,93.14805400068705,94.72348354120122
2022-12-14,106.26283434666274,107.26948944416405,74.80454987939663,75.75251142850846,96.23179238837733,99.15149141107871,92.2950593951215,93.90153162400632
2022-12-15,103.27900288981819,104.25739138625822,71.34947551182616,72.25365258987226,94.90209896337146,97.7814547221979,89.54256512043825,91.10112789846599
2022-12-16,102.10496275483479,103.07222926780977,70.69432121706264,71.59019584450684,93.14892501786395,95.97508899746357,88.39563353646213,89.93423301688581
2022-12-19,102.24329652606741,103.21187351035464,69.67104281402494,70.63254748890255,92.42194797614448,95.24290830021077,87.77909371056242,89.34513826980523
2022-12-20,102.39618264716547,103.36620796090943,69.54710689707123,70.55057274962539,92.40891443944581,95.22947694577817,87.76743424192725,89.35154552426144
2022-12-21,104.6825252159948,105.67420963958368,70.38956317865556,71.40518447733189,93.92776745973416,96.79468934500352,89.25880442352134,90.86983339293623
2022-12-22,102.82777714948871,103.80189106870314,68.94143317942968,69.936160021541,93.14176218225637,95.984693124348,87.87135662449174,89.4573435981929
2022-12-23,103.64054274380211,104.62235620005242,69.09152007254013,70.08841245508688,93.92570074165913,96.79255954527075,88.4164367819239,90.01226188789614
2022-12-27,103.52099808658852,104.5016790656251,69.0205821414954,70.01645099057497,94.28330657739122,97.16108044929932,88.46549131300269,90.06220180245232
2022-12-28,101.93757236952635,102.90325315042784,67.933419305815,68.91360194118354,93.41516333091761,96.26643919334272,87.28080908251319,88.85613728474537
2022-12-29,104.25293895461901,105.24055379731924,69.94689117792342,70.966423352142,94.41179999131415,97.29349581932162,89.10344182864335,90.71597416362647
2022-12-30,104.10761163630508,105.09960516772618,69.92741423921385,70.9625034009681,93.60351294161282,96.46053772829737,88.7977053355383,90.41300509005362
2023-01-03,104.14630981006505,105.13867207857889,69.77792234277416,70.81079867507579,93.68756748062597,96.54715783236088,88.77315336766227,90.38800650266718
2023-01-04,103.82146878364478,104.81073579147706,70.98342024006003,72.03414075867362,94.71154951074031,97.60239448048279,89.50576969498044,91.13394969433618
2023-01-05,102.60045656538809,103.57808910957972,70.32547249158908,71.3774937169058,92.11282207864366,94.9243470693169,88.057142881572,89.66358797947713
2023-01-06,105.42012698323595,106.42462686951026,73.1360029756806,74.23006782500593,94.20473486964443,97.08011052689682,90.70398020730147,92.35871211883384
2023-01-09,106.65393118063979,107.67018741943846,73.63742936076854,74.73899520768914,94.79384902942677,97.68720599639491,91.45537252366874,93.12381224428657
2023-01-10,107.59291165027088,108.61811500194021,74.03151695687268,75.13897808612907,94.9981313729919,97.8977235730267,91.95521534958617,93.6327738086861
2023-01-11,108.40325630342636,109.43618105645643,74.72495141761424,75.84278585465258,96.22607667595469,99.16314898818831,92.86651259469245,94.56069604234219
2023-01-12,110.33650876847494,111.38785459475594,74.86982304440613,75.98982466242359,96.09939359717659,99.03259920948894,93.44471532936817,95.14944705190305
2023-01-13,111.19804660614737,112.268036725653,74.84058342228371,75.96014763544625,95.72376274676265,98.64550312004123,93.56232796824682,95.27224265360874
2023-01-17,109.15102863389534,110.20132156382246,75.09204407587683,76.2153699693458,95.44360430678684,98.35679350947305,92.98779171615996,94.68720636378181
2023-01-18,107.34947005097008,108.38242769541087,74.51677962645184,75.63149995511586,93.63427796552824,96.49224178145572,91.65580063955872,93.33087225134436
2023-01-19,105.01165622497503,106.09031533817284,73.0046185027706,74.09671792976344,92.96455310992076,95.80207516621125,90.13904509783369,91.8062457279048
2023-01-20,107.09153191870419,108.19155510663437,74.41851315720511,75.5317634863409,94.30181818093347,97.18015707554747,91.75156702607319,93.44859266229837
2023-01-23,108.92128478817864,110.04010283830327,77.29890353234089,78.4552425419289,94.6866394073193,97.57672405535297,93.6018601917088,95.33310862148826
2023-01-24,109.84965737951529,110.9780114906077,77.14104029141353,78.32540438171223,94.645124057765,97.53394154841347,93.7908385003369,95.53829143985467
2023-01-25,108.24991455277295,109.36183641966628,77.19810227336417,78.38334244936367,94.79079961056303,97.6840635012672,93.3990523744041,95.13920579695018
2023-01-26,108.40862227599786,109.52217435746113,78.94569869207368,80.15777011684601,95.64524109562427,98.56458478210614,94.44352564711392,96.20313905018503
2023-01-27,109.0495493666991,110.16968492538892,78.99132589568178,80.20409784537951,96.19495106773988,99.1310733447518,94.8213864717865,96.58803994422216
2023-01-30,108.21375962861053,109.32531011922207,77.1907100555831,78.37583673716699,95.48688549066938,98.4013957486372,93.60572626405653,95.34973030678862
2023-01-31,110.60551069502617,111.74162878296006,77.69026106570865,78.88305746856453,96.99553146200864,99.97772576676708,94.98136421703663,96.7577633690849
2023-02-01,112.0004009287405,113.15084705526169,80.14248099082259,81.37292688880906,97.60265983180295,100.60352071572609,96.59802641390394,98.40466136409364
2023-02-02,111.86709982353466,113.0161767072775,82.02569199362472,83.28505126220806,98.0493915277747,101.063987484844,97.48578800930441,99.30902641595414
2023-02-03,112.37471252423732,113.52900350596958,80.5831974776983,81.8204097970227,95.58098460065209,98.51968768957649,96.2502301175902,98.05036037024318
2023-02-06,111.9578657058312,113.10787491889467,79.1485616594831,80.36374768593755,95.75337031178864,98.69737351792695,95.5865146041172,97.37423164618876
2023-02-07,114.16121032093884,115.33385185725135,80.74943823993638,81.98920289182455,95.79157246031922,98.73675021778025,96.9016761201769,98.71399011156788
2023-02-08,114.2519307496883,115.42550414843153,79.84570863856666,81.07159812253956,94.39729348971531,97.29960318157883,96.11014037537338,97.9076505845964
2023-02-09,113.2206835110587,114.38366414065709,80.28962508633636,81.52233012138096,93.45056240512145,96.47465194342915,95.69809522901927,97.53507082414654
2023-02-10,112.42100237410644,113.5757688360873,79.96823405634862,81.1960047011721,94.97123074836736,98.04452959167753,95.81439357721936,97.65360158070216
2023-02-13,114.60810434286712,115.78533628682308,81.08080545967368,82.32565766851306,95.32635333061614,98.4111440521789,97.02159292636973,98.88397376038313
2023-02-14,115.13048807226974,116.33084230400141,82.27689551584254,83.54011156973688,95.04423009810823,98.11989122329422,97.58162619769718,99.45992654714007
2023-02-15,116.88737280337114,118.10604437273382,82.02411325302387,83.28344828284054,95.74102911974931,98.8392388800362,98.2036789187237,100.09395285262919
2023-02-16,116.98582850953956,118.20552658131282,80.93827921756244,82.18094318830646,95.07136178938359,98.14790090461726,97.56768656656857,99.44571859896205
2023-02-17,117.68224116172955,118.9092000545771,79.82715508969675,81.05275971677703,95.30295332723186,98.48116946513353,97.378799910938,99.2826099748824
2023-02-21,114.18974115102671,115.38028712460878,77.43936737694081,78.62831175142972,93.18744651301522,96.29511354764095,94.70653374700531,96.55809951115258
2023-02-22,114.57707925138429,115.771663624661,77.1424633979267,78.32684933750622,92.436247785904,95.51886342564715,94.45694010573818,96.30362617444274
2023-02-23,119.23668209159906,120.47984763638901,78.61774108913393,79.824777305584,92.88385607903625,95.98139881023906,96.55807843791926,98.44584293751642
2023-02-24,120.35674836045085,121.6115917527697,77.38563582325064,78.57375524486794,92.03091140917115,95.20949242187541,96.0979596350979,98.01089811279257
2023-02-27,120.29946599361486,121.60337257323539,77.58732672215262,78.84076664533201,91.94591466992894,95.12156004918829,96.13860698969594,98.09287099383762
2023-02-28,120.8599291898153,122.16991053995227,77.8839449634659,79.14217681802522,90.37168984255838,93.49296434719105,95.92600926906539,97.87595167873216
2023-03-01,121.8388747389782,123.15946672260469,77.9277105525014,79.1866494495492,89.0367043113955,92.11187083343172,95.80446492723809,97.7519366361159
2023-03-02,122.15650868337953,123.48054345028518,78.0599154664654,79.32099016228607,90.3258061772142,93.55522706772523,96.35900310749412,98.35198099115095
2023-03-03,124.08037334295454,125.48271172142216,78.76470906677172,80.03716985454254,92.24343993800706,95.54142203809425,97.81453660425359,99.85435962871217
2023-03-06,122.95448577529851,124.34409953581547,78.20725280594955,79.47070776812667,92.35680341696249,95.70810105474601,97.29314382332862,99.3374524538734
2023-03-07,122.4589014201584,123.84291415819085,76.93375895931148,78.17664035494447,90.95709152239526,94.25759862832523,96.1765782677063,98.19742579387899
2023-03-08,122.70621820813764,124.09302608462816,78.58010514444587,79.84958361621233,91.62378401092153,94.94848299962854,97.14503184574555,99.1862283701114
2023-03-09,120.66058856976096,122.03985489391054,76.92924085849455,78.1720492632387,90.58557323816387,93.95350681860751,95.53822218886292,97.57541099785382
2023-03-10,116.48044110625744,117.81192433325218,75.07168321961178,76.28448238183466,88.74106075650471,92.04041613730286,92.97423678864578,94.95675300436389
2023-03-13,113.89663931628039,115.19858720916615,74.4237965407126,75.62612895452003,90.22390012780133,93.57838685385093,92.42762902831768,94.3984897705851
2023-03-14,116.59855652186715,117.93138992141652,75.75157238921533,76.97535530696274,91.10622580412992,94.66061657088407,94.03985603786515,96.09714421962087
2023-03-15,111.29981012104749,112.57207376407993,74.54061525758684,75.74483490284932,91.47940106798156,95.04835078172871,92.1240765609728,94.13945367817867
2023-03-16,113.74223931578834,115.0424222684923,77.08060917368044,78.36953035688269,91.77868385402896,95.35930969596588,93.9822402237333,96.0565708930996
2023-03-17,110.73073198354625,111.99649051732828,76.27852727597829,77.554036261746,90.5803676655089,94.11424276172528,92.39982502292685,94.439229387335
2023-03-20,112.91950619121963,114.21028451474076,77.4506183340274,78.76693565411016,91.22157490704211,94.78046586884578,93.69993525024982,95.77664388363237
2023-03-21,115.11942671540477,116.43535224175974,78.45462624360208,79.88986787127489,89.76297731738103,93.2829434627535,94.22128249329273,96.35689922239632
2023-03-22,112.88572918180836,114.17612140169645,77.15330107226657,78.56473637841998,87.3470096811343,90.77223605135607,92.25302447761982,94.3440287302825
2023-03-23,111.8072123504817,113.08527608794559,78.68884096344358,80.12836729339368,86.75704442342044,90.15913589107815,92.37245223560566,94.46616343420588
2023-03-24,112.24629229726271,113.52937513989907,78.00647473349295,79.43351791916673,88.66023165807268,92.13695472591222,92.86619410227206,94.97109643903563
2023-03-27,113.53496591105497,114.83277952982455,78.16031722697063,79.59017479289598,89.04723034703,92.53912918470411,93.41835051754568,95.53576801485829
2023-03-28,114.22438800546844,115.53008238040887,77.40951331024347,78.82563573922276,89.2300192494455,92.72908597267201,93.36910640066122,95.48540773231522
2023-03-29,115.39786393896833,116.71697227000215,79.83763689157495,81.29817918727109,90.51805543528705,94.06763122030802,95.11391428197413,97.26976337610598
2023-03-30,115.51807495891562,116.83855741727278,80.60594707565494,82.11543253797156,91.19299348101127,94.76903629221802,95.68707989468778,97.8700679012686
2023-03-31,117.36452060005149,118.70610970410283,81.25343730348104,82.77504813770078,92.64924956686828,96.28239801643956,96.95728631580518,99.16925258555625
2023-04-03,117.6306346140035,118.97526565662135,80.86943044794438,82.38385009110576,91.5311652111687,95.12046909143812,96.49607011746753,98.69751428297508
2023-04-04,111.65804814540398,112.9344067928524,79.34631393615868,80.83221059416367,91.37035583621315,94.95335373630435,94.16509724969258,96.31336301515262
2023-04-05,108.95534319441822,110.20080733051712,78.35267280569026,79.83162661352675,92.37339945719603,95.99573071825306,93.35318407776204,95.48765593826609
2023-04-06,107.93449475013472,109.17406634591666,77.38739338034958,78.86390106383952,92.9427548963882,96.58741286641293,92.87306761013384,95.00458107598368
2023-04-10,109.53525019837154,110.79320563881798,79.75326724827848,81.27491446666652,93.15048202971388,96.80328581328709,94.34425237970359,96.50953074885408
2023-04-11,109.8507923220877,111.11237159988787,79.39397102198791,80.9087630716515,93.5044354233647,97.17111913828516,94.4072977749887,96.57402308793537
2023-04-12,110.45736989679907,111.72591540290271,78.70887684853206,80.2105976889607,93.37199213612894,97.03348221887293,94.25435471366288,96.41756985726646
2023-04-13,110.85393763416084,112.12703751469479,79.47159682110198,80.98786992709557,93.4493760021956,97.11390061651257,94.6989465047358,96.87236539646425
2023-04-14,110.9401665945469,112.22682561966955,78.98278709058647,80.48973398346776,92.18115725610414,95.79594992987522,94.09432736581444,96.25740542855655
2023-04-17,112.11088786439541,113.41112465070223,79.31002717485175,80.82321762340352,93.37740225697495,97.03910449224317,94.95885718829706,97.14180940866324
2023-04-18,111.74660786772937,113.04261981681293,79.49572214713945,81.01245555070483,93.08886176588054,96.73924917191097,94.834400382346,97.01449153983783
2023-04-19,111.8875799473216,113.20399724568735,77.70692612248892,79.18953030992202,93.33088735676436,96.99076555634561,94.23362299836849,96.4051830487643
2023-04-20,112.36988100775608,113.6919728363894,76.61188684940488,78.0735983070301,93.0844712959986,96.73468653410626,93.84182948146055,96.00436087390763
2023-04-21,111.34034639243389,112.65032519496087,76.30966478317364,77.76561001475844,93.64729229280805,97.31957799820502,93.62480606238074,95.78233627401912
2023-04-24,112.56783325272905,113.89225409553583,76.01680980299405,77.50079344599474,94.0174028595483,97.70420208381357,93.97383216353106,96.15303587021262
2023-04-25,112.63143650695693,113.95660567611179,73.9433828107803,75.38688946258162,93.76499022656837,97.44189133972696,93.068482199016,95.22669131653277
2023-04-26,112.59427360669456,113.91900553442561,74.51701334718018,75.9717182896668,92.32268611703687,95.94302870474758,92.79934223924768,94.9513101427537
2023-04-27,117.52623262133422,118.95663657078498,75.2567762596572,76.72592269297537,93.81582104692394,97.49471544029828,94.97758743615736,97.1934698398142
2023-04-28,117.93380422639132,119.3691687027011,76.85051476519824,78.35077381531225,93.77578626725997,97.47500445075062,95.7208650598596,97.96141927624642
2023-05-01,118.0015805024956,119.43776987934764,77.03849920553722,78.5424280470477,93.69330183883561,97.38926621972296,95.787574903132,98.02969060792078
2023-05-02,119.45428547604986,120.90815562837824,74.75119603080405,76.21047263675393,92.14341892463707,95.7782443347229,94.74106909083466,96.95868905993667
2023-05-03,119.74596878943923,121.20338899994742,74.66250679500976,76.12005202897008,92.04927904633493,95.74611926785317,94.75437985330613,96.99431605294481
2023-05-04,116.6534719123216,118.07325354931281,74.09981488787876,75.54637537269748,93.07516353415623,96.8132048500937,94.01582174350354,96.23829887636087
2023-05-05,119.8833412501281,121.40261914281949,74.78340154536275,76.2433068603698,94.00365836590434,97.77898945830763,95.50595085957393,97.78058418878945
2023-05-08,119.08970668323157,120.59892686949112,74.96460184113442,76.42804450894184,93.83114084265027,97.59954336673135,95.29970463729568,97.56942586912882
2023-05-09,119.99946395057856,121.52021346267757,74.18153238382531,75.6296881398432,93.77455848766469,97.62690811204082,95.21732571786391,97.51394140797824
2023-05-10,120.86330925085319,122.3950062478465,74.45647264303197,75.9099957230473,94.63145729117619,98.51900914776833,95.85999219766245,98.17210882639154
2023-05-11,120.43550437222301,121.9617798111607,73.76798839337204,75.2080710334688,93.3547752323187,97.21775993283534,95.02889080473419,97.33028711391587
2023-05-12,121.12948018918583,122.66455036228574,73.75373192767445,75.1935362561457,93.16071554931186,97.19350048777548,95.15017894916139,97.51398356146667
2023-05-15,122.42248330378274,123.97393966554492,75.94570987442833,77.42830552007312,92.66705817133783,96.67847343668423,96.22705474144486,98.61761205135716
2023-05-16,120.58173500708968,122.1272211546154,75.28496535561149,76.75466209033556,90.27991155777886,94.1879908960416,94.63655152357461,96.99248219917418
2023-05-17,122.6925343311456,124.28175967698297,76.8941053617918,78.39521537806054,90.78980997539855,94.71996203655311,96.04679686922465,98.44253128911619
2023-05-18,124.86601730754879,126.48339558260615,79.05481583258121,80.59810676915194,90.47535915534105,94.3977054133517,97.41688977851265,99.84873857558365
2023-05-19,123.7778017677272,125.3810844849167,79.38507283734747,80.93481097940247,90.28137963983602,94.19531637249219,97.18159416432893,99.60756920216156
2023-05-22,124.81224537854301,126.4289271506474,79.92320904503401,81.48345256520187,90.81569284561755,94.75279346977818,97.86829837574255,100.3114158291693
2023-05-23,123.05381437668474,124.6477193504102,78.85249848018607,80.39183982136562,90.37278681701524,94.33733459235968,96.79625266348089,99.22819050103655
2023-05-24,121.53898914990565,123.11327272891434,78.35344922797837,79.88304823809658,88.83545934940925,92.73256637841472,95.65065829590965,98.05381387989324
2023-05-25,128.3616144124661,130.02427084196256,83.06918723018856,84.69084585288579,88.69562822336283,92.58660102547084,99.40496943640119,101.90244944994984
2023-05-26,131.88258011836086,133.59084329949985,90.78592952208857,92.55823271100883,89.43082456129623,93.35404956131309,103.75020626312288,106.35685729890916
2023-05-30,133.39836798239128,135.17972922230808,90.28134203918526,92.11014131847948,89.41740106771461,93.3400371948695,103.96351722010608,106.61751418100823
2023-05-31,129.85922072944075,131.59332127318774,86.78261628912709,88.54054303833222,90.24547065523141,94.20443322042863,101.84794040343908,104.4479305878092
2023-06-01,130.7437148171292,132.48962662595065,87.92532492100175,89.70639914093796,90.8590355785081,94.95884016360333,102.76399959519847,105.42543247107677
2023-06-02,136.3184772669063,138.13883275821036,88.69909127438105,90.49583942336439,91.75158962636937,95.89166865587805,104.93055681052671,107.64810025647878
2023-06-05,135.50291549681725,137.3123802242539,87.07955645896423,88.84349822695758,92.11268623951887,96.2690589215061,104.17255022483639,106.87046244141598
2023-06-06,137.93358059643492,139.7755036864525,87.27735910039,89.04530769105469,92.27209439286358,96.43566000039557,104.9827165025987,107.70161080604781
2023-06-07,141.13309200441154,143.0177403968076,87.91592627381057,89.69681010845984,93.20481023442296,97.41046249475144,106.44765868996564,109.20449279056236
2023-06-08,141.17659833438532,143.0618276970817,88.51419676882998,90.30719957098019,93.61715968875065,97.91667115658636,106.84154198897784,109.63369455628043
2023-06-09,140.8689988536941,142.75012062646562,88.97270875990493,90.77499948777586,93.48166857405168,97.77495740489034,106.89505093806976,109.68860188606584
2023-06-12,141.95540487494225,143.85103418334805,91.82282991275723,93.68285460195955,93.9538784943148,98.2688542891048,108.50863095172994,111.3443505308953
2023-06-13,143.7219133067822,145.64113203159587,92.49465031322318,94.36828384602968,93.91384756332296,98.22698487628506,109.25764599201428,112.1129400197391
2023-06-14,142.7883807173408,144.69513333184008,93.896182913101,95.84402783136638,94.16396687764468,98.6550881495085,109.64894457466997,112.58861532330272
2023-06-15,143.9824312669453,145.9051288693761,93.88188055079806,95.82942877133976,94.87203295594577,99.39692522038338,110.21605964463038,113.17093465800764
2023-06-16,142.7133871998466,144.61913837371858,93.46002093234593,95.42011067846329,95.09157399422736,99.62693720057372,109.76738359987671,112.71887845381495
2023-06-20,143.43191814713165,145.34726436477015,92.11959767342984,94.09733249888387,94.24492809331123,98.75813486580225,109.10106240343124,112.05953123486299
2023-06-21,145.17913984369375,147.11781792854225,90.38842704987064,92.37958146540264,94.34185263958601,98.8597009405658,108.90856823111845,111.8817310788143
2023-06-22,145.16312795512516,147.1015922220829,90.90565833245029,92.90820676584245,93.61919984318752,98.10244170368453,108.8288957546035,111.79988357373175
2023-06-23,143.9971667300093,145.92006110533282,89.11054205030965,91.07354611028765,92.41453476246512,96.84008754928047,107.36365702688194,110.29464438122561
2023-06-26,145.4418809731834,147.38406762317615,89.38669026147402,91.35577755298893,93.75200406138316,98.24160565825116,108.35679474096757,111.31489438043374
2023-06-27,147.8211491786123,149.79510785269068,91.83175513305842,93.85470442742279,94.08956329311371,98.5953299467289,110.05391191467776,113.05834221307201
2023-06-28,147.382166445172,149.3502630773216,91.82696839575537,93.84981224373209,93.1868259383366,97.64936225132988,109.5921374034636,112.58396143181818
2023-06-29,150.03292348515032,152.03641752072303,92.10220187035686,94.14565727417573,93.92943513429009,98.42753356102568,110.66523556444594,113.69207979604636
2023-06-30,151.14292475585026,153.16746326137826,93.24311494407287,95.31188358621209,94.97550338481174,99.52369599070643,111.79898536797612,114.85845639803058
2023-07-03,151.81641121412696,153.8499709773151,93.5727953539082,95.64887855749471,95.54532830055204,100.12080871620883,112.31997930487897,115.39370776179238
2023-07-05,149.57545294656543,151.5789953846999,92.41930435113274,94.46979525209225,96.34064241842246,100.95420888428534,111.59987149404621,114.65389360945296
2023-07-06,147.86811204754844,149.84878489123972,91.43590138232847,93.47395199267628,95.32669885649618,99.89170953221533,110.38699990877403,113.41152095636195
2023-07-07,149.24573746036012,151.24486340530595,91.7723925570878,93.83418258630573,95.01842209938205,99.56866999925577,110.75331466031741,113.79426181441578
2023-07-10,152.159853049621,154.19801316854188,93.5883753569298,95.6909638782173,95.27347762025944,99.83593963422369,112.30952895417481,115.3932049913101
2023-07-11,152.20237411328196,154.24110379595064,94.66462724280917,96.79139520788586,96.42424722931702,101.04181736738141,113.18456839533314,116.29227033820747
2023-07-12,153.11636863248592,155.1673411449196,95.38978728127474,97.53284694034822,97.40299719320362,102.06743776827673,114.07939781339715,117.21166903422592
2023-07-13,155.0391643483404,157.11589244259375,97.32930987184487,99.51594351027379,97.75588566660902,102.43722538607462,115.46746480088736,118.63784809419226
2023-07-14,154.35835222506537,156.42596093539237,95.48046081917958,97.62555758103701,97.46786520217857,102.13541218035843,114.45827791798988,117.60095202724993
2023-07-17,155.59221797110985,157.67635414190218,96.83669941366789,99.01226589668484,96.99561016669055,101.64054176738932,115.12386607426359,118.28481519782756
2023-07-18,157.83209397688566,159.9462329759852,97.37757345222593,99.56529139679564,96.53229351469942,101.15503777976242,115.73160521302749,118.90924099387234
2023-07-19,156.75695423469514,158.87150580656177,96.9373629192912,99.11519094313124,97.77369944347815,102.4558922301595,115.76128410432055,118.94358549975786
2023-07-20,155.5372146304625,157.7055233491154,94.86830271836934,96.99964652649648,98.60050524774813,103.32229216040379,114.9566748326355,118.13510676674578
2023-07-21,154.5118205350402,156.66583446924267,95.16545460246093,97.30347432667472,99.4197043901182,104.1807211604666,115.12532547853748,118.30842042677394
2023-07-24,154.73817634200577,156.89534585071772,95.3609601084827,97.53859460345211,99.84380022446331,104.62512612157828,115.42308109736979,118.62826799477887
