date,AGX,EME,ETN,FIX,GEV,HUBB,IESC,MOD,MTZ,NVT,POWL,PWR,STRL,VRT
2022-02-14,,0.10413823966187177,0.10338611131743453,0.10205957485969878,,0.10223594868574155,0.06017898327059665,0.03777690053099422,0.10865965378437902,0.10171032396788722,0.01904257075257726,0.10150938178810463,0.061550911439997684,0.09775139994071676
2022-02-15,,0.10290443143125884,0.1023159156257556,0.10137934152790426,,0.1000180203062556,0.06026369448330088,0.03787275179674997,0.10966380336644231,0.1005891758358425,0.018839679457940576,0.10364162180198343,0.06392697271937871,0.09858459164718736
2022-02-16,,0.10173242649345711,0.10232151852231222,0.10107223361121422,,0.09912372766501347,0.05938531559521976,0.037764162982151704,0.11003684889798279,0.1018344879906905,0.01863820153347365,0.10470301713874687,0.06450365897161829,0.09888440059811925
2022-02-17,,0.10263364711445408,0.10231338175522806,0.10173147548779038,,0.09970033886731992,0.06094787043770737,0.03877704210325226,0.11209517505108567,0.10102220604733496,0.0186238541068184,0.10381943264232227,0.06224584979794968,0.09608972658873675
2022-02-18,,0.10362874404753898,0.10363817170761416,0.10273616847605065,,0.09946415598024522,0.059455655672849744,0.03803461429603752,0.11090461505569899,0.10212200378086159,0.018754207428672637,0.10369146271537376,0.06206186812184201,0.09550833271721473
2022-02-22,,0.1052895645047863,0.10494686338749402,0.10201114142327933,,0.10063757999379028,0.059528723842205006,0.03742420150535078,0.1093527458400444,0.10258084390935857,0.01903757484662283,0.10461673817206484,0.0610866807780992,0.09348734179690447
2022-02-23,,0.11088300517963198,0.10853305885187504,0.10578004559197712,,0.10434483887140493,0.06108860715548854,0.03901178964438708,0.11351891655169684,0.10566468028701739,0.019137210943119938,0.10735567172657165,0.06252461772498479,0.062157557471844774
2022-02-24,,0.10647555163755616,0.10745649121161431,0.1016218448125882,,0.10341579668837833,0.06138181563421936,0.03854423063337886,0.11633316233462267,0.1053295083146342,0.01876328993192465,0.11667250125927683,0.06289935725798815,0.06110645028381838
2022-02-25,,0.11020940099985747,0.10930953872534074,0.10509595627764223,,0.10516662712874023,0.06087467764970877,0.03882480320359209,0.10048694655198409,0.1079503452610107,0.018324620786352802,0.11526454355385485,0.06381183408837841,0.06468070577353774
2022-02-28,,0.10923503328253986,0.10984148055019363,0.10522161645057165,,0.10420503270147977,0.06009420232988219,0.03870014953314111,0.10054475330464183,0.10757534365897314,0.0185036059182603,0.11649741749824803,0.06555123398627646,0.06403013078579203
2022-03-01,,0.10840141478507943,0.10748271818962118,0.10555048390994133,,0.10605908928336714,0.05944173297021897,0.03660531985377386,0.10079182224769766,0.10952592462677321,0.018561041974366962,0.11937904930906719,0.06432422445175959,0.06387717839833354
2022-03-02,,0.11013908791829696,0.10856296791724705,0.10701498558004785,,0.10600907136101813,0.06065691599468244,0.03766305860723319,0.09910113605246985,0.10970476944392475,0.018458655532522322,0.1180827965269177,0.06550126882315008,0.059105286242489875
2022-03-03,,0.10922963626039552,0.1110390302200065,0.10578206431704301,,0.1062054405212299,0.060074246648660914,0.037310606506238575,0.09893774105217089,0.11042992370466378,0.01810096084662016,0.12090530999137516,0.06510281071321421,0.05688222921838136
2022-03-04,,0.11183433487104284,0.10954925574018702,0.10723534993711151,,0.10877651284848176,0.060429228016202784,0.03697816607680947,0.0983895236286974,0.10979226495213501,0.01897851320544076,0.12005346301200562,0.0645698731976118,0.05341351451427409
2022-03-07,,0.11157966758738833,0.10911179743848705,0.10825114288069618,,0.10910050071964636,0.06152875782452947,0.0360872886966724,0.0966264450739173,0.10899666121955601,0.020567728937875604,0.12155555209205568,0.06461714888079868,0.05197730864837696
2022-03-08,,,,,,,0.4220228603930119,,,,0.13852568566367496,,0.4394514539433131,
2022-03-09,,,,,,,0.4260681864215473,,,,0.13614769249471867,,0.437784121083734,
2022-03-10,,,,,,,0.42620126531466246,,,,0.13328377223825638,,0.4405149624470811,
2022-03-11,,,,,,,0.4318726637568472,,,,0.1276219191117359,,0.4405054171314169,
2022-03-14,,,,,,,0.43391086014520436,,,,0.12707670599412885,,0.43901243386066674,
2022-03-15,,,,,,,0.4391290167580748,,,,0.12836436794960893,,0.4325066152923162,
2022-03-16,,,,,,,0.43459375849174386,,,,0.12641530845446664,,0.4389909330537895,
2022-03-17,,,,,,,0.43524259023737505,,,,0.12703187765339605,,0.4377255321092288,
2022-03-18,0.0372103787959025,0.10000000000071885,0.09999999999999998,0.10000000000071885,,0.10000000000071885,0.05704805433028457,0.030696148028329828,0.10000000000071885,0.10000000000071885,0.016857024256566235,0.09999999999999998,0.05818839458532255,0.09999999999999998
2022-03-21,0.037162851341047735,0.0997914486556357,0.09983305682260689,0.10122296849951694,,0.10070678115895364,0.05602241681654155,0.030227883582102846,0.099902057032781,0.10063443729571425,0.016566722782241403,0.10163198147813633,0.05834628154173928,0.09795111299298258
2022-03-22,0.036872244628562256,0.09830840024226968,0.10007536417009691,0.10261195215018246,,0.09899532289712464,0.055637905574642266,0.0307699513981791,0.1003363112873413,0.09915409193698427,0.01613216560980541,0.10264184764807005,0.057966242313670084,0.10049820014307163
2022-03-23,0.0374830936997437,0.09756402563217713,0.10066736961613298,0.10124286176450908,,0.09788282993899271,0.05496435572777447,0.031071107956666465,0.10053093214785527,0.09942794613707828,0.01652234798963168,0.1046918062310102,0.05735128409799046,0.10060003906043753
2022-03-24,0.037710900512212195,0.09860577830086606,0.10142532164039197,0.09787480851233621,,0.09894456978744888,0.053883118609688224,0.031090753475603316,0.1011389459039256,0.0990636271487853,0.016662772184659006,0.10769340837889052,0.05757456669156185,0.09833142885363085
2022-03-25,0.037487609559537144,0.09858893050226496,0.10118226027858114,0.09744494349294558,,0.10051072735093,0.05290641968172298,0.030571663539818265,0.10111323881972635,0.09963187031108343,0.016546432873942706,0.10835786605803946,0.05758342608576931,0.09807461144563874
2022-03-28,0.039768342230281736,0.10302229216889067,0.10701364685970775,0.10304720755269195,,0.10670750000244475,,0.032672447464620065,0.10480929261670097,0.10599812026677476,0.017231443766965417,0.11551714485223309,0.05891417556249299,0.10529838665619574
2022-03-29,0.039292491621327474,0.10189481973178503,0.10696315532635456,0.10420266079677774,,0.10700326931463693,,0.03282091565520558,0.10363963209163457,0.10681124556013864,0.017897543245499626,0.11206422500195355,0.05974807648282166,0.10766196517186466
2022-03-30,0.039469517393173094,0.102297396240779,0.10659444302949823,0.10398062535307737,,0.10738316434538082,,0.03217412203341704,0.10386102631649555,0.10649980650920453,0.017245919177922626,0.11123678598641376,0.05986062208861681,0.10939657152602111
2022-03-31,0.04020308784944525,0.10165671999025766,0.10530039814541653,0.10413402001417177,,0.10470352027057434,,0.03196874540833581,0.10623508833906793,0.10556489747951409,0.01669995298385622,0.11218087063300203,0.05833573190302591,0.11301696698333237
2022-04-01,0.039632628139859426,0.10159457379959264,0.10430485436530887,0.10414292865021439,,0.10480723857960272,,0.031274064938209396,0.10577368004720598,0.1054777754432978,0.017108286057132133,0.11090559187580058,0.05852611996762057,0.1164522581361557
2022-04-04,0.03986650512806355,0.10068411091768015,0.10484022193908922,0.1048521912127351,,0.10557560322538768,,0.03179648751953414,0.10220000441987315,0.10538849963295187,0.017401234175367562,0.11202673646594849,0.05827950801646326,0.11708889734690582
2022-04-05,0.04025868611991117,0.10318118996838141,0.1041289229816407,0.10633774100462498,,0.10599168608519757,,0.03125114399762634,0.10144897715088932,0.10430228604645325,0.01711065712932474,0.11335616706898952,0.058269753164789544,0.11436278928217129
2022-04-06,0.040616550383726316,0.10509804333252233,0.10369537131168408,0.10543309231422228,,0.10736390473436955,,0.02997022766207843,0.09978464376565666,0.10627871005788515,0.017380461436056434,0.11365134795573517,0.0570926293915127,0.11363501765455089
2022-04-07,0.04073948747591205,0.10593340921004947,0.10388957389766712,0.10523836924066193,,0.1078569569951869,,0.02929085025053511,0.09855146979014642,0.10669372600467375,0.017196556724951958,0.11561555903075674,0.057516461112153534,0.11147758026730514
2022-04-08,0.04064669277925629,0.10504010739164496,0.10348859128081467,0.1042726531936741,,0.10773235894099475,,0.028752530479923776,0.09965183200562065,0.10655703489947542,0.017177383661113186,0.11724626490260151,0.05728994284345075,0.11214460762142987
2022-04-11,0.04070540993518979,0.10553107705930168,0.10240383800497782,0.10496970818589978,,0.10818597844816538,,0.02895626751721046,0.1020169194942285,0.10668485990993921,0.016919798923653764,0.11754104090738159,0.05765049908502381,0.1084346025290282
2022-04-12,0.0410460708478258,0.10703561150869617,0.10173232946347288,0.1063993027559626,,0.10760328587833,,0.029371804482591052,0.10188099459278416,0.10749505073419535,0.0171055307340438,0.11875524240561902,0.057715609880757225,0.10385916671572194
2022-04-13,0.040267324654458425,0.10758858948014362,0.10082839292785506,0.10631348991976437,,0.10767316379827184,,0.028888145872407046,0.0982301853926143,0.10799664855606766,0.01724332637594947,0.11759621237115092,0.058953973057054104,0.10842054759426306
2022-04-14,0.03785140867255788,0.10888776887562099,0.10030446809339781,0.10693089495765527,,0.10891668559093681,,0.0294688414352773,0.10057791006075728,0.10827201995353222,0.01729991027205258,0.11894660712976957,0.05937674475548016,0.10316674020296218
2022-04-18,0.03803232482181732,0.1094269445847677,0.10156918661081145,0.10606041593320452,,0.10805251484739552,,0.0301583861704856,0.09995641702085886,0.10844280453058647,0.017659870927245757,0.12086566721852475,0.058487088416486296,0.10128837891781581
2022-04-19,0.03725081511941299,0.10585665764491257,0.10233244194377478,0.1054706674518845,,0.10873121097839118,,0.02991589651728514,0.09985995587689571,0.10843437485951947,0.01765692571305121,0.11968926210489347,0.05817786762868672,0.10662392416129243
2022-04-20,0.03668352826178257,0.10662228072544679,0.10361512855866581,0.10728165892232872,,0.1088861796243359,,0.029916249080099065,0.09959147984846635,0.11090960684743009,0.017647437110955864,0.11747002965731933,0.05732827943029465,0.10404814193287475
2022-04-21,0.0373929631864838,0.10749367718178889,0.1065048953810041,0.10678284396343138,,0.1131725257574023,,0.030691869374266097,0.09846624062662516,0.11239476870870055,0.018096346633549216,0.10913106031834971,0.057172191096678524,0.1027006177717202
2022-04-22,0.038627341161307734,0.1085899910760516,0.10710955054084645,0.10691569437457674,,0.11524209361451918,,0.03088153027040592,0.09752844753594957,0.11194997560367649,0.01874869761712618,0.10835936005330092,0.05680654958955535,0.09924076856268382
2022-04-25,0.03853220240985772,0.10841883884240824,0.10753312484762238,0.1065145035809332,,0.11385220946251257,,0.03095482922451433,0.0966711858316042,0.11147205762381994,0.018783333121113993,0.10828218720502558,0.05623091483922838,0.10275461301135948
2022-04-26,0.03881545835097663,0.10878824757570077,0.10764165905252392,0.106208345484516,,0.12033162475510359,,0.02991339512352607,0.09511908994841553,0.11080936162878427,0.01894904030163146,0.10755151254610375,0.055372833825801,0.10049943140691693
2022-04-27,0.03849163720022262,0.10728547451924443,0.10763739161215408,0.10558599766288285,,0.11905027384160373,,0.029034060192938502,0.0939206104533692,0.10943587703025441,0.0183265541902503,0.10677270003545662,0.05379563757593645,0.11066378568568676
2022-04-28,0.038735305348433405,0.10049876986369906,0.1085936014594843,0.10651204217463756,,0.12283723467989266,,0.03012697942678687,0.09383787455937313,0.11047787485370722,0.01789363938933082,0.1070857899641739,0.05454170244257405,0.10885918583790705
2022-04-29,0.039222258190866416,0.10342115534033562,0.10850960296859435,0.10626323980338491,,0.12002919705424642,,0.030129096210919425,0.09464258594643611,0.11048396561267317,0.018291184559881844,0.10640384753790152,0.05358905602757012,0.10901481074719009
2022-05-02,0.038130878950581315,0.10227564415386935,0.10915752185746752,0.10547992806204595,,0.1189983768866481,,0.031027736115677988,0.09518300213894007,0.11131851674256403,0.018286945554789366,0.1063013413444542,0.0545056576047199,0.10933445058824207
2022-05-03,0.03797798019790339,0.102703014809075,0.10812511726943226,0.10637734095845541,,0.11812571626339635,,0.030569413412790493,0.09542446395822624,0.11177642033581575,0.018164228232968475,0.10756719294462265,0.05405894759326058,0.1091301640240533
2022-05-04,0.0384216335352529,0.10157730348928712,0.10706663372858781,0.10828763262449431,,0.11725851633168718,,0.03076357380006995,0.09634790630928584,0.10996701192817263,0.020314603655028435,0.10613043536375753,0.05368501003948237,0.11017973919489397
2022-05-05,0.03851375427596942,0.10113742809993413,0.1085694117768152,0.1066955226589781,,0.11816620681603349,,0.03033402982598102,0.0957104704169117,0.11034245446796209,0.02106451979576948,0.1085599482748467,0.05456067829786351,0.10634557529293512
2022-05-06,0.0388638908468473,0.10157941837165434,0.10852680599053409,0.10577329851007954,,0.11894093465493469,,0.030536624023932077,0.09992521479752295,0.11074106644295856,0.021158649614761924,0.1062714728994266,0.0530757107509432,0.10460691309640471
2022-05-09,0.038706873359247176,0.10173940261802954,0.1118746865720615,0.10578496886461206,,0.12224631597164744,,0.03171852728225468,0.09928865187775962,0.11247871708970851,0.02309711708359378,0.10189057444110186,0.053108477947737674,0.09806568689224618
2022-05-10,0.03950190730097087,0.10240521713650025,0.10844777273090433,0.10876279444678548,,0.1211153130946287,,0.03161616440845292,0.10232652884476635,0.11260581013649594,0.0247046841615712,0.10552241783423279,0.05293668895614653,0.09005470094854466
2022-05-11,0.03958836488856031,0.10208198315589773,0.10933794643339655,0.10680588923910492,,0.12072733751416932,,0.03211145021076854,0.10271749939368831,0.11280426142600997,0.024563137753963876,0.10355876590792198,0.05392987737217859,0.09177348670433992
2022-05-12,0.039328664210405616,0.10108894026244025,0.1086906118875545,0.10664798210966318,,0.12243280978577599,,0.03228769284731794,0.10196931726968825,0.11199688445904367,0.024775258869678275,0.1025369234653688,0.0551387961284554,0.09310611870460828
2022-05-13,0.03929452132298574,0.09994648115325533,0.10635274850178958,0.10644151758153293,,0.11979937538862799,,0.03161536396813207,0.10263166298874396,0.11332918394624389,0.023763471306715554,0.10389136089623034,0.05413613764818026,0.09879817529756234
2022-05-16,0.03991474932005089,0.1004874705620712,0.10530581933147597,0.10733148893536525,,0.11986446996114564,,0.031872099066367815,0.10416800585359141,0.1132725796204461,0.02403757976275513,0.10428778002314912,0.05451888263465311,0.09493907492892845
2022-05-17,0.03961911381511676,0.09964807882354303,0.1059149711994996,0.10643554133881586,,0.1184262238759615,,0.03304598026826707,0.10383369874778826,0.11387733370177804,0.02357640683354699,0.1030153452637981,0.05449198796223948,0.09811531816964547
2022-05-18,0.0413360583434807,0.100781270557893,0.1037313344272672,0.10693193471199265,,0.11787060518847468,,0.032492340691159936,0.10390322730081034,0.11362205556132171,0.024265948051404942,0.10307659564700318,0.05569215217371282,0.09629647734547885
2022-05-19,0.04187424776873335,0.10051805965815187,0.10302804243560852,0.10618192194757882,,0.11750007603049838,,0.032104833452399485,0.10403812884219737,0.11313858260943697,0.023456525550462633,0.10542627416594358,0.056139034522363185,0.09659427301662561
2022-05-20,0.04191413346737672,0.10143422059264383,0.10207902923637614,0.10563362719443153,,0.11610143736711058,,0.03226949745691757,0.10729231127149273,0.11249231276043782,0.023707567638857355,0.10548785139409748,0.05583074120207626,0.09575727041818201
2022-05-23,0.04164130949258639,0.10005224227584708,0.10277710622588963,0.10663309529106928,,0.11564207529327407,,0.03303396713049927,0.10505451179880584,0.1136756534593784,0.023662312041016414,0.10734583745447585,0.05618969716071634,0.09429219237644149
2022-05-24,0.043006714632007344,0.10153167156074619,0.10142261341915385,0.11173217533499777,,0.11456062013562966,,0.0330733548778059,0.10530020059103355,0.11160442323641175,0.023900226796386682,0.10781358307200292,0.05571033689687876,0.09034407944694559
2022-05-25,0.043158736990864324,0.10176540419252664,0.10062523853502917,0.10946899798340383,,0.11274914507144676,,0.03336980226223515,0.10700948592164725,0.11236873043250525,0.023996868600061713,0.10900631647462322,0.057177156480837744,0.08930411705481893
2022-05-26,0.04228527892528433,0.10041041168430528,0.0993668198003671,0.10851262065984105,,0.1117212710295932,,0.04037222035571948,0.10645332824978836,0.1116532017745726,0.023585242285371046,0.10793063231164145,0.055782950030994774,0.09192602289252146
2022-05-27,0.041453978612916935,0.09945575214228583,0.09941244920647098,0.10926855018746275,,0.11225304815610954,,0.0409200462310721,0.10519597913931403,0.11121137181717192,0.023188296342287276,0.10769125624435572,0.055431699455917936,0.09451757246463509
2022-05-31,0.041233819430613106,0.09905914797270168,0.10012002499262619,0.10877760314692336,,0.11233088527813191,,0.04361731668162625,0.10602757852824041,0.11157215698045221,0.02397054169789014,0.10535868070078191,0.055657430252046884,0.09227481433796601
2022-06-01,0.04169664928612719,0.09905190781416748,0.10012844783312998,0.10947074274856868,,0.11274485628228817,,0.04378172995917162,0.10669859866078246,0.11116693436289142,0.024556947009353708,0.10697608854011596,0.05630726819718622,0.08741982930621704
2022-06-02,0.041192205186826,0.0995185929982132,0.10008708259742943,0.11019612311835132,,0.11205931061455825,,0.04336165513334144,0.10392365048122612,0.11163273934413699,0.024121544543585383,0.10866690265396671,0.05551271585294169,0.08972747747542341
2022-06-03,0.0416531289909407,0.09882466018368331,0.09974437586327556,0.10940253266646628,,0.11298895243951064,,0.04260308132263358,0.10140836571579445,0.11128148788577075,0.024387268058021563,0.11270555443865009,0.055182879179199944,0.08981771325605317
2022-06-06,0.04074511697343867,0.09854013020490711,0.0986945929421926,0.1079287307065681,,0.11352183125870528,,0.04369167358260899,0.10428754871963837,0.11121409551158613,0.024694030432622242,0.11256255717148221,0.054772567336062866,0.08934712516018746
2022-06-07,0.03986085083971324,0.09716172987899864,0.09957720268890084,0.10680839595542568,,0.11448076497534238,,0.04308934859054562,0.10487675021995126,0.11173896371926212,0.02502287738607016,0.11233367433310157,0.05423665482254557,0.09081278659014289
2022-06-08,0.04095113800843235,0.09728782045696754,0.10055116047835191,0.10815363563087281,,0.11408241929109522,,0.04294282711452794,0.1051275593623129,0.11135783548940445,0.02525889541990467,0.11138974588006091,0.05425264527019345,0.08864431759787586
2022-06-09,0.04160164452027127,0.09739461332291323,0.10006454749127007,0.10838418867777481,,0.11478037792252486,,0.04418033292624426,0.10510196262941898,0.1104937012141338,0.024880545406583344,0.11260313677637483,0.054861665480212374,0.08565328363227825
2022-06-10,0.039458455737492425,0.09871392584700082,0.09944101042259428,0.10904588389606776,,0.11675220865173085,,0.043461677929890065,0.10533887579177709,0.11044439631903978,0.024332960130451435,0.11276217874192875,0.055068677217536284,0.08517974931449031
2022-06-13,0.04115252267167455,0.09934934845607214,0.10041622263328621,0.11068133009563798,,0.11404647369379366,,0.04208333786419076,0.10479580465663177,0.110299193260691,0.023833696344368764,0.11664845721283083,0.05410699874320817,0.08258661436761422
2022-06-14,0.04146853100527556,0.09986027198596,0.09987097973874742,0.11013946005137953,,0.11378057629605923,,0.04335924669524922,0.10343104194484805,0.10953544915092815,0.023781885055976403,0.11587556917069104,0.05583559979499987,0.08306138910988543
2022-06-15,0.04165504860948513,0.10155458156875095,0.09954159858102295,0.10736727976607881,,0.11332911069025617,,0.04506967377064019,0.10078954890897608,0.10941929068520535,0.023765650490673,0.11571387798063257,0.056193622407892295,0.08560071654038655
2022-06-16,0.042873705098919516,0.10236729026869694,0.10301324583054319,0.10431118471669001,,0.1158437498206926,,0.043309827261123805,0.09840203361637606,0.11037829817370805,0.02374506230414307,0.11478894754146551,0.05526990024319852,0.08569675512444293
2022-06-17,0.03742101086495022,0.10000000000080776,0.10000000000080776,0.10000000000000003,,0.10000000000000003,0.043792032832511305,0.04369366761554836,0.10000000000000003,0.10000000000000003,0.023012561527617,0.10000000000080776,0.052080727156141836,0.10000000000080776
2022-06-21,0.037412114158335126,0.1011579341376461,0.09846417513063183,0.09934977155587812,,0.0993666573158384,0.0441049553257109,0.04400162724588877,0.10382883435810336,0.09883562116945026,0.022642096939548068,0.10248126505032391,0.050497780173427216,0.09785716743921784
2022-06-22,0.03769705257724129,0.10109489134608489,0.09853939669205543,0.1012969133143422,,0.09906314504985494,0.043388580795042354,0.04354127538736323,0.10223150329793695,0.09967532541847011,0.023097275978089127,0.1022324344581016,0.05020910444153849,0.09793310124387948
2022-06-23,0.0376881078424214,0.10162355535370031,0.09897313885786463,0.10292689818343728,,0.09923987054169173,0.04457310080587136,0.042967292886212344,0.09915065490786835,0.09712450159278953,0.023115153456876047,0.10377249649853967,0.048622998208267904,0.10022223086445942
2022-06-24,0.03604138817855773,0.10252621669861858,0.09822919418245298,0.10286167744037376,,0.0999902955420799,0.04253144580432615,0.043054777777956715,0.09903138396258825,0.09608639360369745,0.022721842423241004,0.10352287299036493,0.04914329553837818,0.10425921585736436
2022-06-27,0.03624158194204362,0.10185344111903495,0.09802355416635365,0.103194639434387,,0.10090402999783218,0.042593736854985485,0.04361001467808847,0.1003408757774236,0.09580629413525626,0.022457092398853806,0.10435809170735254,0.049349709839915,0.10126693794847323
