date,AEP,BE,BWXT,CCJ,CEG,D,DLR,EQIX,ETR,EXC,IRM,LEU,NRG,OKLO,PEG,SMR,SO,TLN,VST
2022-01-19,0.06341966869013349,0.047307005085681905,0.06306627616502761,0.05979385682260083,,0.06277286292706008,0.05506721760174907,0.05437131196295518,0.06164617031444376,0.06160027590222555,0.05243460403389052,0.05124077249411059,0.057756506739321,0.06191716278870645,0.061658954237349316,0.06204734422721196,0.062378809483537336,,0.06152120052399547
2022-01-20,0.06367602409715552,0.047217148642237625,0.0628647278747407,0.05912879328243216,,0.06334100524287059,0.05569190177548287,0.054823293790929095,0.06195414786736747,0.06264940476640517,0.05207429141410814,0.0509748578653021,0.05627780017214304,0.06223924512067382,0.0622077525117347,0.06243679872829085,0.062481423641789595,,0.05996138320633671
2022-01-21,0.06437009062124964,0.0446127478167742,0.06325336442003492,0.05627850214750407,,0.06417384864972005,0.05610471679336261,0.05471295941165851,0.062270256725412775,0.0630638032020449,0.05355149391039028,0.048254413868378615,0.05783358674821536,0.06230400988204673,0.06270713092861169,0.06289341174211312,0.06306226816495708,,0.06055339496752548
2022-01-24,0.0637552756123049,0.044751237338032435,0.06275038484569885,0.05596556969814105,,0.06349560707933967,0.05572231893855815,0.055409289010343116,0.061563828008044115,0.06231300208222423,0.054805793153197516,0.05019761863283479,0.058757142824943334,0.06223319940684547,0.06165619804238787,0.06276093052281158,0.06264651835140257,,0.0612160864528903
2022-01-25,0.06393175802215077,0.04377656139944606,0.06252550714547109,0.056109262935245784,,0.0633795044730414,0.05552607459577008,0.054811866438691965,0.061548026420722775,0.06188374701334115,0.054622050551731346,0.050886192396352836,0.05886270604875874,0.06316355267152043,0.062294201222174946,0.06317432742904477,0.06282082044257083,,0.060683840793965126
2022-01-26,0.06462296649751877,0.04218914592853286,0.060531118930207455,0.054726775476236965,,0.06373066594248157,0.05438978221647327,0.053647525643687806,0.062078832225788076,0.06291544712355462,0.0556199929200773,0.05086345637565089,0.059616195459041836,0.06367838006034916,0.06303062584293403,0.06395080010436673,0.06337545556933814,,0.06103283368376049
2022-01-27,0.0658749387865319,0.03898695178943742,0.05950755277955637,0.052958775398103904,,0.0651761537052165,0.05416891534187934,0.0533378426056041,0.06423196060035151,0.06421738432439243,0.05554724527674858,0.04674921492648925,0.05921341625112854,0.06443196372340257,0.06454278396893551,0.06470927188897897,0.06515873126586882,,0.06118689736737419
2022-01-28,0.06529357640568441,0.03940267105605644,0.057697791878640596,0.05381875324030881,,0.06510185790201925,0.05458318079894267,0.05432299155935177,0.06405413491085425,0.06448487942475133,0.05628720566327689,0.04828741963256015,0.05962006509730546,0.06315076882578743,0.06406629713423274,0.06368246133167231,0.06497400232429268,,0.06117194281426282
2022-01-31,0.0643782150705561,0.04298104422581451,0.05787627085899836,0.053989450075948194,,0.06496395462735903,0.05378337280583745,0.05471015177101614,0.06331305906051093,0.06407650348807876,0.05646358762077156,0.05201756302751825,0.058652735911328586,0.06188747966405465,0.0634563757838924,0.06260215091444596,0.06432536440377831,,0.0605227206900909
2022-02-01,0.063214797233484,0.043584489935229405,0.05782239154826841,0.056505185617661685,,0.06476028450749848,0.053497277841754856,0.05423924901673771,0.06260974079410382,0.06424513583775625,0.05697673816307943,0.05203414595918344,0.05718766521753224,0.06320792520011818,0.06349665787595896,0.0630230676834527,0.06323342112487092,,0.060361826443309466
2022-02-02,0.06368936623054892,0.04225666825624229,0.05742005533126871,0.05479906090368879,,0.06516958707392952,0.05351572290142703,0.053810828995453495,0.06313325868928152,0.06611178876197231,0.057063511622574864,0.051282210811681314,0.058287774942048516,0.06227999082585418,0.0638523795230992,0.06254002673225569,0.0633789243114523,,0.06140884408722134
2022-02-03,0.06463514989375635,0.04038481969148507,0.05762754637913738,0.05346429736717546,,0.06565876978357565,0.05331496174999344,0.05414575313384114,0.06382775910885134,0.06831376103548686,0.056783808834163646,0.04768435182084435,0.05825527706315933,0.06279438490214155,0.06439548304222077,0.06318752735012714,0.06450889365290655,,0.06101745519113399
2022-02-04,0.06393152977280246,0.04088992502149167,0.056735865199753155,0.05564122915515747,,0.06501388481936587,0.0526701655256558,0.05335136666136023,0.0632448871103462,0.06792162914087366,0.056498647879143875,0.05080232975530601,0.05820628527140471,0.0628212779955468,0.06399095008378314,0.06327767722753032,0.06401463724274396,,0.06098771213773479
2022-02-07,0.06424978185320743,0.04125874959144561,0.05710834303904018,0.05565929708451657,,0.06486382874942885,0.0528773785240259,0.052931600045528916,0.062401172255690994,0.06796018941090176,0.05591824652391985,0.051449062042748746,0.05887600325171974,0.06300555744584588,0.06399494122570415,0.0632654044543421,0.06290775758315062,,0.06127268691878269
2022-02-08,0.06450416777277812,0.04250233719769385,0.05771330608595307,0.05535903473854863,,0.06496848529591957,0.05196328300118695,0.052333143166321705,0.06255938921008558,0.06696910925927844,0.05525484530111871,0.05165784833292363,0.058735538984001176,0.06278871920073846,0.06441110763896968,0.06311541437503888,0.06310684815576503,,0.062057422283678436
2022-02-09,0.0624050148356387,0.04479378723422637,0.057762455622324585,0.0620580982337781,,0.06342297007171767,0.0519136367514759,0.05317306758773622,0.06190627709422896,0.06474580235571166,0.055538409911318296,0.05489543498091191,0.058871959538843,0.060863468210897616,0.06305500146786261,0.06162165234586028,0.061785722579190835,,0.061187241178277216
2022-02-10,0.06258081385955667,0.044395198816628956,0.0572436964307932,0.06258829028294188,,0.06337347904291586,0.05081358667092988,0.05219278133151956,0.060634901857471966,0.0655337548916097,0.05535573871055702,0.054004314412864615,0.05927438969642315,0.0625856690242256,0.06315714458633932,0.0632654273928444,0.061388031870084486,,0.061612781122293674
2022-02-11,0.06276448425574525,0.048377075012632234,0.05772516689781812,0.06216667816375189,,0.06404311397155865,0.04939095567163367,0.050961278490616845,0.0602736298910599,0.06567141603859637,0.05493314278387203,0.053303948005904794,0.05862213170653822,0.062229217470772626,0.06325051762120179,0.06326288930936033,0.06216743230409713,,0.06085692240484013
2022-02-14,0.06227636034077092,0.05064166770665444,0.058160852578022906,0.061269179127534865,,0.06435925842594073,0.049787907410094034,0.05126356255993488,0.060066256909950905,0.06638226423958377,0.05446243693065676,0.05183571535022329,0.057652967007174094,0.06270105277314475,0.06268705539859987,0.06377800528195296,0.061853168956550006,,0.06082228900321091
2022-02-15,0.06116926651622128,0.057106356463416316,0.05854981684893695,0.06137163485726645,,0.06329302911707245,0.049467677098761646,0.05109184257671242,0.05890010969322022,0.06505000818831701,0.05408118255024373,0.05385856689027865,0.05751722954841069,0.06228066084606654,0.061779928957218976,0.06318678115690604,0.060507392921686526,,0.06078851576926413
2022-02-16,0.06122264715152968,0.05668856221050427,0.058582230727272165,0.06021615404413142,,0.0637758517956914,0.048828101153542046,0.05116958377188773,0.05927440434801329,0.06553533894386557,0.054469180251342564,0.05357504698380328,0.057794633784349216,0.06235690634396053,0.06220117687644359,0.06320106103807988,0.06044170715847201,,0.060667413417111446
2022-02-17,0.0616595812165441,0.05458607939063733,0.058576373059197356,0.05921020864735124,,0.06455427906458286,0.050283995817744086,0.05286470786921194,0.060209530721222815,0.06554877971876859,0.05425863981596436,0.05104545388593619,0.057007135347822493,0.06287280111821716,0.06252851298559019,0.06365601577439345,0.06074110329795581,,0.060396802268859975
2022-02-18,0.06245628490268395,0.05351627058930375,0.05832941799009753,0.05748988050428536,,0.0652287877330672,0.049858905170463305,0.053513037488564875,0.06063968180611027,0.06603496330999026,0.05411406808881758,0.0490488061953523,0.057760840033003705,0.06339074141302904,0.0631250744880679,0.06418477096715537,0.06040188774827236,,0.060906581571735265
2022-02-22,0.0631623136259201,0.05150498946384991,0.05737508029055827,0.05932613130141884,,0.0659341173725288,0.050555729680583895,0.05299437917622425,0.061061219584857336,0.06659597233178728,0.054129071863556616,0.04642881999836529,0.05648126934432065,0.06403126973591562,0.06363079247147585,0.06469897856536022,0.06138227055753075,,0.060707594635746376
2022-02-23,0.06267500157611357,0.05180423289714122,0.0610448314223918,0.05931619040119769,,0.06502014914070653,0.049553015778873055,0.05290316708832186,0.06169199491890971,0.06604007236083484,0.05400558778935862,0.04639464029909859,0.05626739177051685,0.06448345481686886,0.0630460889383219,0.06522379169946811,0.06048453104600165,,0.0600458580558752
2022-02-24,0.06209562395396639,0.05716367318654684,0.06365792263766919,0.06230666556092967,,0.0626007739171244,0.04877199104497242,0.0536356969972407,0.05838507262731983,0.06449360849031509,0.056270733105313775,0.049227351223146,0.05649345494633748,0.062470264715321036,0.05987677932004572,0.06331373681682753,0.058633487032512706,,0.06060316442441114
2022-02-25,0.0627377371879646,0.057033336690838106,0.06349894507403529,0.062415268681251655,,0.06320443004070705,0.04894243996530071,0.05319545949223829,0.05889509954211335,0.06503279707377081,0.058932842905841006,0.048065159581625064,0.054952532803808296,0.061196277919387025,0.060929988296477645,0.06183308916735538,0.05928842752050407,,0.05984616805678171
2022-02-28,0.06220259679972768,0.0609675582370872,0.06692941611030785,0.06580943893766829,,0.06171850896130518,0.04685311108358695,0.051612297181598446,0.05742424232092136,0.0635719018567558,0.05826735721297644,0.05222048754039156,0.053556267109701024,0.05987778945449845,0.05958047605266205,0.060621640692029084,0.05777022339417572,,0.06101668705460692
2022-03-01,0.062370254138366436,0.06242622109445454,0.06821982742367387,0.06595797240240302,,0.061999042792290536,0.04692861849326213,0.0520822297286396,0.05711743482703333,0.06355749762536918,0.05929431820419725,0.05002473697555597,0.05210865190243866,0.060332022225848,0.05968983412774365,0.06120319264445913,0.05760634259645877,,0.05908180279780593
2022-03-02,0.06250939761302628,0.061393055811270004,0.0663367376185723,0.06701622698972998,,0.06210999315882671,0.046914957259793444,0.05151186460389485,0.05810269287737902,0.06377061587986238,0.05971390491192715,0.04993890679056966,0.05331695105526157,0.059784016437690636,0.05999184152966974,0.06076784499157128,0.057501644601199754,,0.05931934786975536
2022-03-03,0.06403708845622905,0.05917809640633052,0.06616326300603163,0.06526994337825488,,0.062204388646059226,0.04732583011049702,0.05205258286019581,0.05927235520817509,0.0639732586050761,0.060860386268845774,0.0493814548055247,0.05253562436692112,0.05952072652676392,0.060496659737442074,0.060557895880015894,0.058810335786016715,,0.058360109951620505
2022-03-04,0.06538444317977299,0.05731924279802696,0.06604364507454699,0.062183700678187286,,0.06348368303598559,0.04782976837903745,0.051858417787240554,0.06059796961972277,0.06542494393576644,0.06110545538401304,0.04631499707593118,0.052584399259528104,0.05929047857459239,0.0614535258507784,0.05996527754488769,0.05962391640243916,,0.05953613541954301
2022-03-07,0.06567405723647844,0.05761716723590576,0.0687101774568782,0.0632055816375592,,0.06365154091897507,0.046516059369926276,0.05031268188629961,0.060080279253289376,0.06442492626724118,0.05954174090916582,0.047857488586296765,0.05293902218449454,0.05892297056575683,0.06123498780675393,0.059714377547410546,0.06076358039800239,,0.058833360739566014
2022-03-08,0.0642306656193523,0.06388234004564806,0.06609405395886168,0.06654139018833795,,0.06220114669790045,0.045556207788034146,0.04869805695723333,0.05867493353475596,0.06383953625900675,0.059077755894083005,0.051103549499804335,0.05207529540097692,0.05908644698767032,0.06022270649468152,0.059753063312659394,0.05944627774482264,,0.05951657361617128
2022-03-09,0.0633982582150258,0.06382796955826507,0.06447632697488405,0.07042727422686385,,0.061127518098233746,0.04574129031869261,0.049799312579052755,0.05731243719914607,0.06325852267117242,0.058862675703813684,0.055840927207190416,0.05216337492515913,0.05846802790826761,0.05882380675542217,0.05912766719748907,0.05821694326383257,,0.05912766719748905
2022-03-10,0.06395237945273617,0.06247526755303286,0.06497192574429653,0.0715393101539076,,0.06194397914418795,0.045616063727462644,0.049882694740356254,0.05776896695963161,0.06323246073074218,0.059116052018470776,0.05318909561672889,0.05173853895140836,0.05831704298116093,0.05835736908121393,0.059680404782797916,0.05941657009897537,,0.05880187826289002
2022-03-11,0.06451780027463767,0.06175692155187746,0.06485635007526816,0.0714314448507896,,0.06282416943676887,0.046369407176216654,0.04963538670118991,0.05841456220354203,0.06413607898573606,0.05891687479154473,0.045068649236248814,0.053597908386348564,0.05898837077288283,0.05944004226897794,0.06072932816055903,0.060294441090324745,,0.05902226403708683
2022-03-14,0.06549364293136586,0.05716118250179137,0.06558542768970044,0.06948278674287832,,0.06357800161582346,0.04638717576704793,0.05008263152699458,0.060634623832565716,0.06558067325924583,0.057329010092626725,0.0381876599609732,0.055167456458983424,0.060324095505153524,0.06159855589798306,0.06131681180595359,0.061696284275989395,,0.060393980134923496
2022-03-15,0.06612095199339234,0.05837293113593553,0.06651336658005942,0.06710828365805999,,0.06303859065948972,0.047055236923032574,0.05115689529234453,0.06087908072120037,0.06553460883214893,0.057825204717734065,0.03668541358061887,0.05522831789884287,0.06009559052584408,0.06222351064098424,0.06090062747192812,0.06139934839836065,,0.059862040970023817
2022-03-16,0.06498007732565793,0.06113914730083038,0.0655067039488089,0.06613845005503988,,0.062427619682445666,0.04706743250845336,0.05099947672323631,0.06008625711866759,0.06463227219386106,0.05795658038967267,0.04050284887824737,0.055263865739133104,0.05958987663063355,0.06198359818864068,0.060684972873622796,0.06087563813153729,,0.06016518231151148
2022-03-17,0.0639327606795446,0.06328159884327801,0.06567033835655782,0.07125732554897712,,0.06297540343959776,0.04710494631709237,0.05137378828855465,0.05912913282563391,0.06369229371075903,0.05763539029767546,0.041727203699731666,0.05372533844102431,0.058883401878152775,0.06110415888237898,0.06008491508197461,0.05988020296230056,,0.05854180074676626
2022-03-18,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,,0.058823529411764705
2022-03-21,0.05893428807654357,0.056518531410557266,0.059036218144786115,0.0625670616069171,,0.05895183942062876,0.05778595735130259,0.05738824702137386,0.059254516523009775,0.05910343044785079,0.0593531941782657,0.060338094343669234,0.057436433285211905,0.05848055805066081,0.05911811263936315,0.05883710532707167,0.059288543696312986,,0.057607868476474755
2022-03-22,0.05904656189821629,0.0579253249700176,0.05914644212576129,0.062147381861482234,,0.05859490986757233,0.05807591550246612,0.057267042132761674,0.05843761065689102,0.058827430022701674,0.06005968536028086,0.05982705641989997,0.05779206135311186,0.058187687425813255,0.05857696044415819,0.05883265578027101,0.058992251535130436,,0.05826302264346412
2022-03-23,0.05983706483832408,0.05879941028450415,0.05943125519203592,0.06215978966322796,,0.05888768657049059,0.05764093773676068,0.056671208632309567,0.059377907386728275,0.05923798557212143,0.061804110289017916,0.057827929073296654,0.0561381112792078,0.05849992091279003,0.05862798343236274,0.058743620480552795,0.05928294840970503,,0.05703213024656438
2022-03-24,0.059540040475510446,0.06050278567453726,0.05890483156693083,0.06149064286950857,,0.058812906609521085,0.057516934158785255,0.056440649760420764,0.05981730038119027,0.05971508921942913,0.061622275355457244,0.05839386539106944,0.05584018084004618,0.05812866751980865,0.05872021833137881,0.05824867701269022,0.05916104430498293,,0.05714389052873295
2022-03-25,0.05952824568349049,0.058405211055124334,0.059281583178593965,0.06071783765861596,,0.05974661990733389,0.05750931574126108,0.056078722512680965,0.06066791171736215,0.060847140142134264,0.062349151583181356,0.05429032290966053,0.05648321060675445,0.05805499890862351,0.059132640187480205,0.05793956098093324,0.06029050701379547,,0.058677020212973996
2022-03-28,0.05996137157902838,0.05829366740631874,0.05840732370383057,0.05924251142362811,,0.05989857467305921,0.05857671382676214,0.05768101899410189,0.06089653343758378,0.06148779119184156,0.06270454004909708,0.05048456272049886,0.057329471574848426,0.058016104381619645,0.059274688666705225,0.05784375487166745,0.06030957493008122,,0.05959179656932772
2022-03-29,0.05966889153124508,0.060510503126880014,0.05689665771418178,0.05712477772464026,,0.05940899955160869,0.05921625714722224,0.05913738524981753,0.06047156851397228,0.061793856259640664,0.06337139444943717,0.05330534897679822,0.057235663663266614,0.05692634034511835,0.05883388807758676,0.057099957906348524,0.06024482565714415,,0.05875368410509163
2022-03-30,0.0600240928144689,0.058217479983461724,0.057793039650654736,0.05820407217589383,,0.05970121048044045,0.05890663421902653,0.058465487247428394,0.06073255294137903,0.062020437286371126,0.06367089359994585,0.05271742115186522,0.056958863902958616,0.05675737690070761,0.059463731075768356,0.05729815909108534,0.06052579824094538,,0.05854274923759893
2022-03-31,0.0602202751505723,0.05727787486593277,0.05662211390673578,0.060324657390112335,,0.059364835103476545,0.05792773973621978,0.057505585467033334,0.060566856061185934,0.06252999256185761,0.06359751510017177,0.052223784806327264,0.05745379512202096,0.05683046469240571,0.05949979711405151,0.058627669910367934,0.060518944013738404,,0.0589080989977901
2022-04-01,0.06059462003199662,0.057560796526871766,0.05633018871242894,0.05951567812453278,,0.059649645078202924,0.05894515577179069,0.05851074251437027,0.0616123057141654,0.061879145663372576,0.06382672424984512,0.05025303946735661,0.05687924495385858,0.05620354155695798,0.05973448495229361,0.058590080601280625,0.06118026058509794,,0.05873434549557749
2022-04-04,0.060242535639107656,0.06164295974894688,0.056304176130858016,0.058442049193146856,,0.059130816202396075,0.05936669553188892,0.058780065120306604,0.06142788188018047,0.061628663538377336,0.06354279671287248,0.05134068025469339,0.05594772658531842,0.05635441008246837,0.059245816470628904,0.05747023895013614,0.06051685078183652,,0.05861563717683697
2022-04-05,0.0605805370053735,0.05890635295857922,0.055636737304872355,0.058202248258707616,,0.05958739442607373,0.05925419919463262,0.05856653410355747,0.062346601367092754,0.06216897859984821,0.06284626923717285,0.05195254614567486,0.055820915406099424,0.05624372101383899,0.05941745652191289,0.05780450830775128,0.06147696928021828,,0.05918803086859397
2022-04-06,0.061757612362675164,0.05557576693564931,0.05556810863330182,0.05732440718129882,,0.06009370482053357,0.05963120817727508,0.05820407876569643,0.06278698325816495,0.06390348796943379,0.06312907495666652,0.04928644201869849,0.057505577595065784,0.05564859603636622,0.05999364204758589,0.05751808857363306,0.06252945494611498,,0.059543765721840135
2022-04-07,0.06117605623934365,0.053835029263838555,0.05711524933822152,0.06217639656860916,,0.06004948826500152,0.05934919465666599,0.057722635681488846,0.06255933733654666,0.0643866277889375,0.06262696454737347,0.04719370685521107,0.057331608790968,0.05577892629271137,0.059680893358381636,0.05709965556078176,0.061997988499966294,,0.059920240955952865
2022-04-08,0.06072187180641195,0.05224246213759871,0.05641774379792671,0.0613755137716459,,0.06031495025400812,0.059848191425102275,0.0582288216729937,0.06249121759312975,0.06428547086820074,0.06270528490881402,0.04648636500784404,0.057862066474812464,0.055455335160372356,0.05985491240108996,0.058689850529615256,0.06235990235036124,,0.060660039840072774
2022-04-11,0.06052958658676945,0.053831866782542086,0.05681943171243788,0.0627965610978823,,0.06047250317363567,0.05877204205092486,0.05763789813425017,0.06248514202916839,0.06263283703546596,0.06303280876170493,0.0462535070111133,0.057087210553641465,0.05614653953651742,0.06029832734219351,0.05958750660568538,0.06147805140744447,,0.06013818017862272
2022-04-12,0.06097158541876639,0.052384449619994056,0.05682906275131464,0.06334745452291099,,0.06028260716944017,0.05869480693587774,0.05677984950519907,0.06316013929706102,0.06228275682339087,0.06340430228039362,0.045901442830629025,0.057480601419823106,0.0560552131014104,0.06035785029610817,0.05965461359875325,0.06224967048157108,,0.060163593947356306
2022-04-13,0.06047817847165989,0.054059508636204893,0.05660829169517307,0.06417178551610653,,0.05969293700588785,0.05890650295083372,0.057134526259989125,0.06271628549844484,0.06257400954433796,0.06292811317263439,0.046908222116550456,0.05690213297279228,0.055689565507442945,0.05959635592927377,0.06090760932471314,0.0616349358702683,,0.05909103952768698
2022-04-14,0.06027243473158017,0.05210646714510795,0.05743714969341271,0.06369964987539055,,0.059755873925634063,0.05797540287937343,0.05579088422146564,0.06305292808361401,0.06299052251136782,0.06224780481190983,0.049301590932890375,0.05744085668983653,0.055557350636272256,0.06055560483539123,0.060167756010611584,0.062066235218682674,,0.05958148779745923
2022-04-18,0.06005853979536938,0.05132635272042547,0.057560438317797835,0.06208764708814413,,0.05937660319093491,0.0579935966661138,0.05545309991436606,0.06318588084568313,0.06325859351228254,0.06298896225179126,0.048824895150151953,0.05838917373848466,0.05556712221848415,0.060258432522551655,0.06012353125386621,0.06194644566335496,,0.061600685150197884
2022-04-19,0.060030543037445636,0.053634172663782294,0.0574073339172438,0.06082731843524463,,0.058997750596499,0.05963704564478616,0.0567843915520203,0.062737066712328,0.06309796174573121,0.06292094067707282,0.05097816281021864,0.05774871779516032,0.055199457305993474,0.060314026090047206,0.05681651332955798,0.061808687108184414,,0.06105991057868403
2022-04-20,0.05927058984617677,0.05086934707193219,0.05688175014751115,0.06245653532751565,,0.05803762453420049,0.05955808265746356,0.056880393014566585,0.062340962211948084,0.06299709334238734,0.0632637555497235,0.05325948211520262,0.05902707214489099,0.05432535880698055,0.06065813834178308,0.05566514337244038,0.06097215172409494,,0.06353651979118213
2022-04-21,0.06068434808628446,0.046233638494918704,0.05739108058343596,0.057737495831865056,,0.05953246168895862,0.06046555168170164,0.05783741584430269,0.06401124916911541,0.06428900405087863,0.06506490183278692,0.04700599629559922,0.05859912174140026,0.05583589319008051,0.06248657452276432,0.05579041426270465,0.06282765516680577,,0.0642071975563971
2022-04-22,0.06059409419966392,0.04526846941642014,0.05753247394759808,0.05758528027626901,,0.05939136875508448,0.061264562563548036,0.05787979228799519,0.06407450188395036,0.0639578407443311,0.06514558549984852,0.04643048120026423,0.05685871761957493,0.0567345197500296,0.06288506074452391,0.056634422875513485,0.06344473400708418,,0.06431809422830093
2022-04-25,0.06123650709015403,0.047023270398012594,0.056639383623740464,0.05648151604554507,,0.05963898005357123,0.06250237707941288,0.058904466719436735,0.06401666836704638,0.06463416413551101,0.06456017372772532,0.04713452769666403,0.05686499980401908,0.057310947813632676,0.06232967552119024,0.05358779352182196,0.06316587737501682,,0.06396867102749947
2022-04-26,0.06118631672720075,0.04702405624853488,0.056130255838721096,0.055817717401779716,,0.059640165688677325,0.06243034959943365,0.05855477882203957,0.06393906099705604,0.06493178952162097,0.0640600803718525,0.045351103632206506,0.05701961849583352,0.05805050455058235,0.06187113092485671,0.056683205012901076,0.06286680093172001,,0.06444306523498336
2022-04-27,0.06174017757881953,0.04750646411539537,0.05634367232852079,0.05588191399245734,,0.059868261267667894,0.06223674425114362,0.05720890776747562,0.06434051752363905,0.06447864954796964,0.06419210853643385,0.044274569306126235,0.05627524790862454,0.05840530740935074,0.06154170855505109,0.05789286466777079,0.06302802388270452,,0.06478486136084938
2022-04-28,0.0626756213269599,0.046884909773306005,0.056249391400236534,0.05545873730424925,,0.05940171756792392,0.06274103767136957,0.059461729268960456,0.0643286334673323,0.0643343849773733,0.06482072249318965,0.046296407299018454,0.056406305203274866,0.057493541123308387,0.06130855231773003,0.0536434218011649,0.0639483047427457,,0.06454658226185679
2022-04-29,0.06231863042165482,0.04585697407995476,0.056860683342380904,0.05573750706986835,,0.05941885852200499,0.062183859976886045,0.05808492950810942,0.06422956612189999,0.06397726552745564,0.06424310133813278,0.04481419142654515,0.0560134383401261,0.05908102308992471,0.06168201829393504,0.055649592416211154,0.06380988837471352,,0.06603847215019654
2022-05-02,0.06207285845005371,0.046629394737088735,0.05592403854760738,0.055290032429875076,,0.05934359467230275,0.06048507473027472,0.057077389090701224,0.0641748001926169,0.0641824995646566,0.060984173063146664,0.046967118225986516,0.057825171214926474,0.059435720174478596,0.061330791908113295,0.05868311180813514,0.06403553261928863,,0.0655586985707477
2022-05-03,0.061643785373459666,0.046562543746531425,0.05527305882235929,0.055301489778289026,,0.05879465189264624,0.060207539508168546,0.05794477657399097,0.06316617804818007,0.06350229073840405,0.0625097405785105,0.04774601488268217,0.05756675577211656,0.05875543811869642,0.060320611966962735,0.061202073277181204,0.06322478215841319,,0.06627826876340785
2022-05-04,0.061660604827440575,0.048833190440350754,0.05593676115606141,0.05546588747783949,,0.05846817453044141,0.05993880955346802,0.05758004910992354,0.06243552751711502,0.06380781966739886,0.06360803620278267,0.047938846698849805,0.05810598429542275,0.057699925614148495,0.059718918274657216,0.05906614016127305,0.06312579773674083,,0.06660952673608622
